"org_id" "sm_protein_id" "ipr_id" "ipr_desc" "ipr_domain_start" "ipr_domain_end"
3 48383 "IPR006163" "Phosphopantetheine-binding" 536 600
3 48383 "IPR006163" "Phosphopantetheine-binding" 1677 1723
3 48383 "IPR006163" "Phosphopantetheine-binding" 2763 2827
3 48383 "IPR006163" "Phosphopantetheine-binding" 3810 3875
3 48383 "IPR006163" "Phosphopantetheine-binding" 4900 4963
3 49313 "IPR006163" "Phosphopantetheine-binding" 583 648
3 49313 "IPR006163" "Phosphopantetheine-binding" 1657 1724
3 51224 "IPR006163" "Phosphopantetheine-binding" 730 796
3 51224 "IPR006163" "Phosphopantetheine-binding" 1407 1472
3 52325 "IPR006163" "Phosphopantetheine-binding" 756 821
3 52467 "IPR006163" "Phosphopantetheine-binding" 566 631
3 59408 "IPR006163" "Phosphopantetheine-binding" 31 96
3 59408 "IPR006163" "Phosphopantetheine-binding" 1123 1188
3 59408 "IPR006163" "Phosphopantetheine-binding" 2232 2297
3 59408 "IPR006163" "Phosphopantetheine-binding" 3341 3408
3 59408 "IPR006163" "Phosphopantetheine-binding" 4459 4526
3 59408 "IPR006163" "Phosphopantetheine-binding" 5565 5631
3 59408 "IPR006163" "Phosphopantetheine-binding" 6666 6731
3 60017 "IPR006163" "Phosphopantetheine-binding" 1289 1355
3 60017 "IPR006163" "Phosphopantetheine-binding" 1396 1462
3 61978 "IPR006163" "Phosphopantetheine-binding" 525 590
3 63282 "IPR006163" "Phosphopantetheine-binding" 1711 1777
3 63333 "IPR006163" "Phosphopantetheine-binding" 1722 1788
3 63555 "IPR006163" "Phosphopantetheine-binding" 536 602
14 82 "IPR013968" "Polyketide synthase, ketoreductase domain" 1707 1884
14 1638 "IPR013968" "Polyketide synthase, ketoreductase domain" 1928 2106
14 1759 "IPR013968" "Polyketide synthase, ketoreductase domain" 2232 2410
14 3408 "IPR013968" "Polyketide synthase, ketoreductase domain" 2195 2374
14 4602 "IPR013968" "Polyketide synthase, ketoreductase domain" 2120 2299
14 9189 "IPR013968" "Polyketide synthase, ketoreductase domain" 2093 2270
14 9200 "IPR013968" "Polyketide synthase, ketoreductase domain" 765 941
14 9205 "IPR013968" "Polyketide synthase, ketoreductase domain" 2131 2308
22 188697 "IPR013968" "Polyketide synthase, ketoreductase domain" 2083 2261
22 1083446 "IPR013968" "Polyketide synthase, ketoreductase domain" 1919 2098
22 1087173 "IPR013968" "Polyketide synthase, ketoreductase domain" 1959 2125
22 1088618 "IPR013968" "Polyketide synthase, ketoreductase domain" 2117 2282
22 1095656 "IPR013968" "Polyketide synthase, ketoreductase domain" 2283 2467
22 1099903 "IPR013968" "Polyketide synthase, ketoreductase domain" 2053 2229
22 1104204 "IPR013968" "Polyketide synthase, ketoreductase domain" 2209 2388
22 1104411 "IPR013968" "Polyketide synthase, ketoreductase domain" 2063 2246
22 1111323 "IPR013968" "Polyketide synthase, ketoreductase domain" 1950 2125
22 1112058 "IPR013968" "Polyketide synthase, ketoreductase domain" 1859 2036
22 1116441 "IPR013968" "Polyketide synthase, ketoreductase domain" 1842 2022
22 1119191 "IPR013968" "Polyketide synthase, ketoreductase domain" 1842 2021
22 1119988 "IPR013968" "Polyketide synthase, ketoreductase domain" 2189 2368
22 1122199 "IPR013968" "Polyketide synthase, ketoreductase domain" 1961 2137
22 1123159 "IPR013968" "Polyketide synthase, ketoreductase domain" 1416 1607
22 1125648 "IPR013968" "Polyketide synthase, ketoreductase domain" 2133 2313
22 1126920 "IPR013968" "Polyketide synthase, ketoreductase domain" 2261 2439
22 1128344 "IPR013968" "Polyketide synthase, ketoreductase domain" 1959 2134
22 1135841 "IPR013968" "Polyketide synthase, ketoreductase domain" 2094 2271
22 1148627 "IPR013968" "Polyketide synthase, ketoreductase domain" 2178 2351
22 1150307 "IPR013968" "Polyketide synthase, ketoreductase domain" 2092 2267
22 1154267 "IPR013968" "Polyketide synthase, ketoreductase domain" 2048 2224
22 1156426 "IPR013968" "Polyketide synthase, ketoreductase domain" 1969 2145
22 1159456 "IPR013968" "Polyketide synthase, ketoreductase domain" 2229 2408
22 1162446 "IPR013968" "Polyketide synthase, ketoreductase domain" 2117 2293
22 1163045 "IPR013968" "Polyketide synthase, ketoreductase domain" 1982 2163
22 1167936 "IPR013968" "Polyketide synthase, ketoreductase domain" 2031 2194
22 1168194 "IPR013968" "Polyketide synthase, ketoreductase domain" 2083 2261
22 1170655 "IPR013968" "Polyketide synthase, ketoreductase domain" 2064 2241
22 1188722 "IPR013968" "Polyketide synthase, ketoreductase domain" 2083 2259
22 1223918 "IPR013968" "Polyketide synthase, ketoreductase domain" 1976 2156
22 1224252 "IPR013968" "Polyketide synthase, ketoreductase domain" 2098 2276
21 2561 "IPR013968" "Polyketide synthase, ketoreductase domain" 2072 2250
21 3097 "IPR013968" "Polyketide synthase, ketoreductase domain" 2035 2214
21 3717 "IPR013968" "Polyketide synthase, ketoreductase domain" 2017 2198
21 3795 "IPR013968" "Polyketide synthase, ketoreductase domain" 2099 2276
21 4865 "IPR013968" "Polyketide synthase, ketoreductase domain" 2197 2377
21 5674 "IPR013968" "Polyketide synthase, ketoreductase domain" 2147 2328
21 6873 "IPR013968" "Polyketide synthase, ketoreductase domain" 2131 2308
21 6980 "IPR013968" "Polyketide synthase, ketoreductase domain" 2044 2224
21 7468 "IPR013968" "Polyketide synthase, ketoreductase domain" 2171 2280
21 7744 "IPR013968" "Polyketide synthase, ketoreductase domain" 2185 2374
21 8329 "IPR013968" "Polyketide synthase, ketoreductase domain" 2050 2229
21 8432 "IPR013968" "Polyketide synthase, ketoreductase domain" 2079 2258
21 8820 "IPR013968" "Polyketide synthase, ketoreductase domain" 2 115
21 8830 "IPR013968" "Polyketide synthase, ketoreductase domain" 1363 1543
21 9705 "IPR013968" "Polyketide synthase, ketoreductase domain" 2088 2228
3 48 "IPR013968" "Polyketide synthase, ketoreductase domain" 2065 2242
3 108 "IPR013968" "Polyketide synthase, ketoreductase domain" 2034 2212
3 26431 "IPR013968" "Polyketide synthase, ketoreductase domain" 2060 2239
3 42746 "IPR013968" "Polyketide synthase, ketoreductase domain" 1810 1988
3 43247 "IPR013968" "Polyketide synthase, ketoreductase domain" 2081 2258
3 50671 "IPR013968" "Polyketide synthase, ketoreductase domain" 1944 2123
3 51108 "IPR013968" "Polyketide synthase, ketoreductase domain" 2155 2332
3 55425 "IPR013968" "Polyketide synthase, ketoreductase domain" 2060 2236
3 26228 "IPR013968" "Polyketide synthase, ketoreductase domain" 2111 2287
3 27338 "IPR013968" "Polyketide synthase, ketoreductase domain" 2086 2247
3 27787 "IPR013968" "Polyketide synthase, ketoreductase domain" 2172 2347
3 28828 "IPR013968" "Polyketide synthase, ketoreductase domain" 1987 2166
3 31185 "IPR013968" "Polyketide synthase, ketoreductase domain" 2092 2258
3 33919 "IPR013968" "Polyketide synthase, ketoreductase domain" 2243 2422
3 37364 "IPR013968" "Polyketide synthase, ketoreductase domain" 2193 2372
3 43838 "IPR013968" "Polyketide synthase, ketoreductase domain" 2078 2257
3 44810 "IPR013968" "Polyketide synthase, ketoreductase domain" 2126 2302
3 45100 "IPR013968" "Polyketide synthase, ketoreductase domain" 30 185
3 45669 "IPR013968" "Polyketide synthase, ketoreductase domain" 1423 1618
3 54820 "IPR013968" "Polyketide synthase, ketoreductase domain" 1975 2154
3 60742 "IPR013968" "Polyketide synthase, ketoreductase domain" 1948 2126
22 1119832 "IPR001789" "Signal transduction response regulator, receiver region" 553 668
21 6870 "IPR001789" "Signal transduction response regulator, receiver region" 1129 1250
22 1119832 "IPR001789" "Signal transduction response regulator, receiver domain" 553 668
21 6870 "IPR001789" "Signal transduction response regulator, receiver domain" 1129 1250
22 1125617 "IPR000583" "Glutamine amidotransferase, class-II" 2 216
21 4857 "IPR001251" "CRAL-TRIO domain" 209 369
21 4857 "IPR008273" "Cellular retinaldehyde-binding/triple function, N-terminal" 4 173
22 1120302 "IPR000917" "Sulfatase" 16 464
22 1151289 "IPR000917" "Sulfatase" 3 410
22 1210597 "IPR000917" "Sulfatase" 35 499
22 1120302 "IPR000917" "Sulphatase" 16 464
22 1151289 "IPR000917" "Sulphatase" 3 410
22 1210597 "IPR000917" "Sulphatase" 35 499
22 1135506 "IPR003953" "FAD binding domain" 17 49
22 1160041 "IPR003953" "FAD binding domain" 4 38
21 1322 "IPR003953" "FAD binding domain" 38 76
21 6655 "IPR003953" "FAD binding domain" 52 77
3 52327 "IPR003953" "FAD binding domain" 21 55
3 20773 "IPR003953" "FAD binding domain" 195 229
3 33600 "IPR003953" "FAD binding domain" 37 62
3 40642 "IPR003953" "FAD binding domain" 239 268
3 56058 "IPR003953" "FAD binding domain" 223 258
14 3519 "IPR013120" "Male sterility, NAD-binding" 1829 2076
14 3529 "IPR013120" "Male sterility, NAD-binding" 695 938
14 5566 "IPR013120" "Male sterility, NAD-binding" 1007 1256
14 6799 "IPR013120" "Male sterility, NAD-binding" 651 893
14 7516 "IPR013120" "Male sterility, NAD-binding" 780 1022
14 7929 "IPR013120" "Male sterility, NAD-binding" 675 917
14 9205 "IPR013120" "Male sterility, NAD-binding" 3696 3920
14 9313 "IPR013120" "Male sterility, NAD-binding" 645 886
22 39114 "IPR013120" "Male sterility, NAD-binding" 625 874
22 44571 "IPR013120" "Male sterility, NAD-binding" 1812 2057
22 170788 "IPR013120" "Male sterility, NAD-binding" 21 287
22 1080089 "IPR013120" "Male sterility, NAD-binding" 2222 2470
22 1082594 "IPR013120" "Male sterility, NAD-binding" 686 929
22 1084740 "IPR013120" "Male sterility, NAD-binding" 2150 2397
22 1085888 "IPR013120" "Male sterility, NAD-binding" 683 923
22 1087173 "IPR013120" "Male sterility, NAD-binding" 3444 3670
22 1092575 "IPR013120" "Male sterility, NAD-binding" 631 876
22 1094020 "IPR013120" "Male sterility, NAD-binding" 637 884
22 1109472 "IPR013120" "Male sterility, NAD-binding" 1758 2006
22 1110824 "IPR013120" "Male sterility, NAD-binding" 1012 1261
22 1111323 "IPR013120" "Male sterility, NAD-binding" 3500 3756
22 1112058 "IPR013120" "Male sterility, NAD-binding" 3395 3632
22 1114543 "IPR013120" "Male sterility, NAD-binding" 698 951
22 1121186 "IPR013120" "Male sterility, NAD-binding" 649 891
22 1122199 "IPR013120" "Male sterility, NAD-binding" 3469 3715
22 1123743 "IPR013120" "Male sterility, NAD-binding" 655 896
22 1128344 "IPR013120" "Male sterility, NAD-binding" 3518 3775
22 1150307 "IPR013120" "Male sterility, NAD-binding" 2508 2751
22 1154267 "IPR013120" "Male sterility, NAD-binding" 2476 2716
22 1154309 "IPR013120" "Male sterility, NAD-binding" 683 926
22 1156292 "IPR013120" "Male sterility, NAD-binding" 676 916
22 1159236 "IPR013120" "Male sterility, NAD-binding" 2148 2383
22 1170655 "IPR013120" "Male sterility, NAD-binding" 3610 3836
22 1172993 "IPR013120" "Male sterility, NAD-binding" 692 935
22 1177621 "IPR013120" "Male sterility, NAD-binding" 645 890
22 1184525 "IPR013120" "Male sterility, NAD-binding" 682 916
22 1188722 "IPR013120" "Male sterility, NAD-binding" 3630 3858
22 1188789 "IPR013120" "Male sterility, NAD-binding" 680 915
21 309 "IPR013120" "Male sterility, NAD-binding" 677 916
21 1303 "IPR013120" "Male sterility, NAD-binding" 6617 6872
21 1325 "IPR013120" "Male sterility, NAD-binding" 2230 2476
21 1544 "IPR013120" "Male sterility, NAD-binding" 667 914
21 2208 "IPR013120" "Male sterility, NAD-binding" 675 917
21 2698 "IPR013120" "Male sterility, NAD-binding" 1120 1361
21 3780 "IPR013120" "Male sterility, NAD-binding" 685 919
21 3794 "IPR013120" "Male sterility, NAD-binding" 21 282
21 5677 "IPR013120" "Male sterility, NAD-binding" 2351 2596
21 6226 "IPR013120" "Male sterility, NAD-binding" 2094 2342
21 7354 "IPR013120" "Male sterility, NAD-binding" 684 927
21 7741 "IPR013120" "Male sterility, NAD-binding" 1867 2110
21 7774 "IPR013120" "Male sterility, NAD-binding" 668 910
21 8156 "IPR013120" "Male sterility, NAD-binding" 693 928
21 8707 "IPR013120" "Male sterility, NAD-binding" 2163 2401
21 8877 "IPR013120" "Male sterility, NAD-binding" 1818 2062
21 9227 "IPR013120" "Male sterility, NAD-binding" 651 877
21 9549 "IPR013120" "Male sterility, NAD-binding" 61 262
21 9705 "IPR013120" "Male sterility, NAD-binding" 3618 3840
21 10275 "IPR013120" "Male sterility, NAD-binding" 1005 1254
21 10599 "IPR013120" "Male sterility, NAD-binding" 647 889
3 802 "IPR013120" "Male sterility, NAD-binding" 843 1066
3 28096 "IPR013120" "Male sterility, NAD-binding" 668 907
3 33107 "IPR013120" "Male sterility, NAD-binding" 633 875
3 34099 "IPR013120" "Male sterility, NAD-binding" 1741 2000
3 43247 "IPR013120" "Male sterility, NAD-binding" 3649 3881
3 43289 "IPR013120" "Male sterility, NAD-binding" 747 989
3 48284 "IPR013120" "Male sterility, NAD-binding" 689 931
3 50169 "IPR013120" "Male sterility, NAD-binding" 671 914
3 51108 "IPR013120" "Male sterility, NAD-binding" 3774 3995
3 54632 "IPR013120" "Male sterility, NAD-binding" 2177 2424
3 58515 "IPR013120" "Male sterility, NAD-binding" 654 899
3 773 "IPR013120" "Male sterility, NAD-binding" 882 1122
3 22729 "IPR013120" "Male sterility, NAD-binding" 1010 1259
3 23306 "IPR013120" "Male sterility, NAD-binding" 676 920
3 24817 "IPR013120" "Male sterility, NAD-binding" 694 931
3 26228 "IPR013120" "Male sterility, NAD-binding" 2581 2812
3 29524 "IPR013120" "Male sterility, NAD-binding" 680 922
3 31185 "IPR013120" "Male sterility, NAD-binding" 3597 3818
3 32492 "IPR013120" "Male sterility, NAD-binding" 635 879
3 37870 "IPR013120" "Male sterility, NAD-binding" 644 888
3 44810 "IPR013120" "Male sterility, NAD-binding" 3693 3919
3 47492 "IPR013120" "Male sterility, NAD-binding" 1975 2214
3 54488 "IPR013120" "Male sterility, NAD-binding" 685 888
3 60017 "IPR013120" "Male sterility, NAD-binding" 1933 2178
3 61978 "IPR013120" "Male sterility, NAD-binding" 633 878
3 63555 "IPR013120" "Male sterility, NAD-binding" 650 892
14 1762 "IPR005834" "Haloacid dehalogenase-like hydrolase" 416 765
14 3607 "IPR005834" "Haloacid dehalogenase-like hydrolase" 37 167
22 1161038 "IPR005834" "Haloacid dehalogenase-like hydrolase" 2 207
21 9692 "IPR005834" "Haloacid dehalogenase-like hydrolase" 484 829
3 53296 "IPR005834" "Haloacid dehalogenase-like hydrolase" 4 184
22 1094803 "IPR002575" "Aminoglycoside phosphotransferase" 67 266
3 43277 "IPR002575" "Aminoglycoside phosphotransferase" 235 471
22 1116389 "IPR002018" "Carboxylesterase, type B" 3 529
3 61912 "IPR002018" "Carboxylesterase, type B" 35 65
3 19982 "IPR002018" "Carboxylesterase, type B" 1 557
3 53651 "IPR002018" "Carboxylesterase, type B" 8 512
3 28787 "IPR001650" "Helicase, C-terminal" 320 396
14 3675 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1740 1803
22 1083843 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1755 1818
22 1114420 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1673 1736
22 1163079 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1656 1719
21 3694 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1429 1495
21 5256 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1743 1806
21 8713 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1647 1710
3 30510 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1742 1805
3 34998 "IPR008278" "4'-phosphopantetheinyl transferase superfamily" 1670 1733
22 1123239 "IPR001440" "Tetratricopeptide TPR1" 758 791
22 1123239 "IPR001440" "Tetratricopeptide TPR1" 800 833
3 58511 "IPR000627" "Intradiol ring-cleavage dioxygenase, C-terminal" 125 284
14 4609 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 6 80
14 8529 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 3 72
14 9212 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 4 109
22 1114648 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 8 268
22 1133718 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 16 137
22 1141103 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 3 70
22 1162442 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 9 135
22 1179784 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 6 125
21 3689 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 4 96
21 8147 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 6 267
3 38142 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 6 248
3 46596 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 11 86
3 53653 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 569 595
3 6914 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 21 260
3 42748 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 11 151
3 43283 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 4 245
3 44973 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 6 126
3 45664 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 4 180
3 61976 "IPR001509" "NAD-dependent epimerase/dehydratase, N-terminal domain" 4 174
3 43770 "IPR001466" "Beta-lactamase-related" 17 381
21 3120 "IPR004360" "Glyoxalase/fosfomycin resistance/dioxygenase domain" 188 318
14 1577 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 269 509
22 51489 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 14 343
22 1139560 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 50 386
22 1145979 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 5 302
21 3690 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 68 405
21 3779 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 36 366
21 6867 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 25 353
21 8878 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 41 371
3 53294 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 89 316
3 40642 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 285 527
3 56058 "IPR000172" "Glucose-methanol-choline oxidoreductase, N-terminal" 269 509
14 1577 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 568 732
22 51489 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 466 607
22 1139560 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 468 614
22 1145979 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 386 528
21 3690 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 485 631
21 3779 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 457 603
21 6867 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 465 606
21 8878 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 459 603
3 40642 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 586 750
3 56058 "IPR007867" "Glucose-methanol-choline oxidoreductase, C-terminal" 557 732
3 37371 "IPR012000" "Thiamine pyrophosphate enzyme, central domain" 204 306
3 37371 "IPR011766" "Thiamine pyrophosphate enzyme, C-terminal TPP-binding" 383 470
3 37371 "IPR012001" "Thiamine pyrophosphate enzyme, N-terminal TPP-binding domain" 8 183
14 1761 "IPR005645" "Serine hydrolase FSH" 80 125
14 3409 "IPR005645" "Serine hydrolase FSH" 1 223
22 1172149 "IPR005645" "Serine hydrolase FSH" 75 97
22 1174468 "IPR005645" "Serine hydrolase FSH" 1 208
22 1178393 "IPR005645" "Serine hydrolase FSH" 66 98
22 1183506 "IPR005645" "Serine hydrolase FSH" 1 197
22 1187874 "IPR005645" "Serine hydrolase FSH" 3 279
21 2699 "IPR005645" "Serine hydrolase FSH" 1 242
21 6220 "IPR005645" "Serine hydrolase FSH" 9 264
21 8431 "IPR005645" "Serine hydrolase FSH" 1 207
3 42236 "IPR005645" "Serine hydrolase FSH" 5 295
3 48556 "IPR005645" "Serine hydrolase FSH" 1 215
3 33902 "IPR005645" "Serine hydrolase FSH" 1 223
3 37881 "IPR005645" "Serine hydrolase FSH" 9 244
14 79 "IPR006094" "FAD linked oxidase, N-terminal" 68 212
